hospital_id,hospital_data_id,fiscal_yr,data_ein,data_name,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,form_990_name,form_990_address,form_990_city,form_990_state,form_990_zip,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,unreim_costs,comm_hlth_impr_svcs_comm_bnft_oper,hlth_prof_educ,subsd_hlth_svcs,rsrch,cash_inknd_contrib_comm_grps,comm_bldg,comm_bldg_actvs,comm_bldg_actvs_physimprvhse,comm_bldg_actvs_econdevlp,comm_bldg_actvs_cmntysuprt,comm_bldg_actvs_envrnimprv,comm_bldg_actvs_ldrdevlp,comm_bldg_actvs_cltnbldg,comm_bldg_actvs_htlhimprvadvcy,comm_bldg_actvs_wrkfrcdevlp,comm_bldg_actvs_other,comm_bldg_actvs_physimprvhse_pct,comm_bldg_actvs_econdevlp_pct,comm_bldg_actvs_cmntysuprt_pct,comm_bldg_actvs_envrnimprv_pct,comm_bldg_actvs_ldrdevlp_pct,comm_bldg_actvs_cltnbldg_pct,comm_bldg_actvs_htlhimprvadvcy_pct,comm_bldg_actvs_wrkfrcdevlp_pct,comm_bldg_actvs_other_pct,bad_debt,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,unreim_costs_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,hlth_prof_educ_tot_func_exp_pct,subsd_hlth_svcs_tot_func_exp_pct,rsrch_tot_func_exp_pct,cash_inknd_contrib_comm_grps_tot_func_exp_pct,hosp_rpt_comm_bldg_actvs_f,comm_bldg_tot_func_exp_pct,comm_bldg_actvs_tot_func_exp_pct,bad_debt_tot_func_exp_pct,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,sole_comm_prov_f,written_fncl_asst_policy_f,used_fed_pov_gdlns_det_elig_free_disc_care_f,rpted_credit_agency_f,filed_lawsuit_f,placed_liens_resdnc_f,issued_body_attch_f,chna_cond_comm_hlth_needs_assmt_f,chna_defined_comm_served_f,chna_took_into_acct_input_ppl_rep_broad_intrst_comm_served_f,chna_cond_w_mult_hosp_facilities_f,chna_made_wide_avail_pub_f,hosp_adp_imp_stg_addr_hlth_needs_comm_f,hosp_exe_imp_stg_addr_hlth_needs_comm_f,hosp_prtcp_dev_commwide_comm_bnft_plan_f,per_capita_inc_qrt,per_capita_inc,med_hsehld_inc_qrt,med_hsehld_inc,percent_ppl_pov_qrt,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_qrt,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older_qrt,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_inc_elig_prnts_dep_chldrn_enrol_medcd_ltd_76pct_fpl_less_f,st_law_req_hosp_rpt_comm_bnfts_f,paper_return_f,netcommbldgexpns_total,numactpgm_physimprvhse,numactpgm_econdevlp,numactpgm_cmntysuprt,numactpgm_envrnimprv,numactpgm_ldrdevlp,numactpgm_cltnbldg,numactpgm_htlhimprvadvcy,numactpgm_wrkfrcdevlp,numactpgm_other,numactpgm_total,prsnssrvd_physimprvhse,prsnssrvd_econdevlp,prsnssrvd_cmntysuprt,prsnssrvd_envrnimprv,prsnssrvd_ldrdevlp,prsnssrvd_cltnbldg,prsnssrvd_htlhimprvadvcy,prsnssrvd_wrkfrcdevlp,prsnssrvd_other,prsnssrvd_total,ttlcommbldgexpns_physimprvhse,ttlcommbldgexpns_econdevlp,ttlcommbldgexpns_cmntysuprt,ttlcommbldgexpns_envrnimprv,ttlcommbldgexpns_ldrdevlp,ttlcommbldgexpns_cltnbldg,ttlcommbldgexpns_htlhimprvadvcy,ttlcommbldgexpns_wrkfrcdevlp,ttlcommbldgexpns_other,ttlcommbldgexpns_total,diroffsetrev_physimprvhse,diroffsetrev_econdevlp,diroffsetrev_cmntysuprt,diroffsetrev_envrnimprv,diroffsetrev_ldrdevlp,diroffsetrev_cltnbldg,diroffsetrev_htlhimprvadvcy,diroffsetrev_wrkfrcdevlp,diroffsetrev_other,diroffsetrev_total,pctttlexp_physimprvhse,pctttlexp_econdevlp,pctttlexp_cmntysuprt,pctttlexp_envrnimprv,pctttlexp_ldrdevlp,pctttlexp_cltnbldg,pctttlexp_htlhimprvadvcy,pctttlexp_wrkfrcdevlp,pctttlexp_other,pctttlexp_total,updated_dt
270,2740,2021,941639901,Adventist Health Ukiah Valley,N,1,Ukiah Adventist Hospital,275 Hospital Drive,Ukiah,CA,95482,214530181,239347436,10152054,345925,0,0,480651,2566313,6740832,0,18333,988230,988230,0,0,0,0,5023,0,82974,0,900233,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.50828240000000000000,0.00000000000000000000,8.39622350000000000000,0.00000000000000000000,91.09549390000000000000,1364237,415926,-3342751,4.73222640000000000000,0.16124770000000000000,0.00000000000000000000,0.00000000000000000000,0.22404810000000000000,1.19624800000000000000,3.14213690000000000000,0.00000000000000000000,0.00854560000000000000,Y,0.46064840000000000000,0.46064840000000000000,0.63591840000000000000,30.48781110000000000000,-1.55817280000000000000,0.03527640700000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,54795,2,53176,3,14.300,2,10.600,4,6.200,Y,,Y,N,988230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5023,0,82974,0,900233,988230,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00040000000000000000,0.00000000000000000000,0.00420000000000000000,0.00460000000000000000,"November 20, 2023"
271,2741,2010,941156265,Mills Health Center,Y,5,Mills-peninsula Health Services,1501 Trousdale Drive,Burlingame,CA,94010,500425794,575463917,23426645,7993476,10414963,128631,1232889,285388,1970244,0,1401054,8825,8825,0,0,0,852,0,0,0,7973,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,9.65439090000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,90.34560900000000000000,0.00000000000000000000,3683837,0,-29913252,4.68134240000000000000,1.59733490000000000000,2.08122020000000000000,0.02570430000000000000,0.24636790000000000000,0.05702900000000000000,0.39371350000000000000,0.00000000000000000000,0.27997230000000000000,Y,0.00176340000000000000,0.00176340000000000000,0.73614050000000000000,0.00000000000000000000,-5.97755990000000000000,3.79114135600000000000,N,Y,Y,,,,,,,,,,,,,4,73739,4,82413,1,7.000,1,13.400,2,8.800,Y,,Y,N,8825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,7973,0,8825,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
272,2753,2021,940562680,Alta Bates Medical Center,Y,17,Sutter Bay Hospitals,C/o Sh Tax 2200 River Plaza Dr,Sacramento,CA,95833,4616551315,4553177383,497087583,42671987,325875686,18787088,8420350,44622890,33846441,5209819,17653322,42204,42204,0,0,9511,0,0,0,1443,31250,0,0.00000000000000000000,0.00000000000000000000,22.53577850000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3.41910710000000000000,74.04511420000000000000,0.00000000000000000000,0,0,-134448224,10.76750910000000000000,0.92432600000000000000,7.05885540000000000000,0.40695070000000000000,0.18239480000000000000,0.96658490000000000000,0.73315420000000000000,0.11285080000000000000,0.38239190000000000000,Y,0.00091410000000000000,0.00091410000000000000,0.00000000000000000000,0.00000000000000000000,-2.91230860000000000000,3.52915536800000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,87078,4,113518,1,8.600,1,5.100,4,6.100,Y,,Y,N,42204,0,0,2,0,0,0,2,3,0,7,0,0,0,0,0,0,0,4,0,4,0,0,9511,0,0,0,1443,31250,0,42204,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
273,2765,2021,941156621,Sutter Roseville Medical Center,Y,11,Sutter Valley Hospitals,C/o Sh Tax 2200 River Plaza Drive,Sacramento,CA,95833,3769939820,4106006978,217917433,30134605,124903035,34524941,3450537,400430,5904737,1077379,17521769,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,-81548069,5.78039550000000000000,0.79933910000000000000,3.31313070000000000000,0.91579550000000000000,0.09152760000000000000,0.01062160000000000000,0.15662680000000000000,0.02857810000000000000,0.46477580000000000000,,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-2.16311320000000000000,6.68536661700000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,72279,4,100662,1,6.500,1,4.900,3,5.000,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
274,2777,2021,941156621,Sutter Tracy Community Hospital,Y,11,Sutter Valley Hospitals,C/o Sh Tax 2200 River Plaza Drive,Sacramento,CA,95833,3769939820,4106006978,217917433,30134605,124903035,34524941,3450537,400430,5904737,1077379,17521769,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,-81548069,5.78039550000000000000,0.79933910000000000000,3.31313070000000000000,0.91579550000000000000,0.09152760000000000000,0.01062160000000000000,0.15662680000000000000,0.02857810000000000000,0.46477580000000000000,,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-2.16311320000000000000,6.68536661700000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,51816,4,70685,3,13.900,2,8.200,4,8.700,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
275,2789,2021,951684089,Scripps Memorial Hospital - La Jolla,Y,5,Scripps Health,10140 Campus Point Drive,San Diego,CA,92121,3831193282,4062352256,248721418,17456417,183112945,0,7891762,32867295,3157043,3538756,697200,260248,260248,0,3769,36614,0,36119,0,15194,168552,0,0.00000000000000000000,1.44823390000000000000,14.06888810000000000000,0.00000000000000000000,13.87868490000000000000,0.00000000000000000000,5.83827730000000000000,64.76591550000000000000,0.00000000000000000000,73482187,0,-112254170,6.49200910000000000000,0.45563910000000000000,4.77952770000000000000,0.00000000000000000000,0.20598700000000000000,0.85788660000000000000,0.08240360000000000000,0.09236690000000000000,0.01819790000000000000,Y,0.00679280000000000000,0.00679280000000000000,1.91799730000000000000,0.00000000000000000000,-2.93000530000000000000,4.16533329300000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,66266,4,87126,1,9.500,2,8.900,4,6.500,Y,,Y,N,260248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769,36614,0,36119,0,15194,246825,0,338521,0,0,0,0,0,0,0,78273,0,78273,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,"November 20, 2023"
276,2801,2021,953522679,Loma Linda University Medical Center,N,1,Seventh-day Adventists Loma Linda University Medical Center,PO Box 926 Finance,Loma Linda,CA,92354,1520309682,1537123712,114563505,8235763,74591669,0,951121,28941069,0,1843883,0,810247,810247,0,0,810247,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,100.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,43231777,7864815,-148164129,7.53553740000000000000,0.54171610000000000000,4.90634700000000000000,0.00000000000000000000,0.06256100000000000000,1.90362980000000000000,0.00000000000000000000,0.12128330000000000000,0.00000000000000000000,Y,0.05329480000000000000,0.05329480000000000000,2.84361650000000000000,18.19220840000000000000,-9.74565450000000000000,2.60988282900000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,44831,4,65984,3,14.300,2,9.900,4,7.400,Y,,Y,N,810247,0,0,81,0,0,0,0,0,0,81,0,0,13398,0,0,0,0,0,0,13398,0,0,810247,0,0,0,0,0,0,810247,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00050000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00050000000000000000,"November 20, 2023"
277,2813,2021,941415069,Adventist Health Sonora,N,1,Sonora Community Hospital dba Adventist Health Sonora,1000 Greenley Rd,Sonora,CA,95370,271527154,321296303,11752203,401447,0,0,430406,187986,10624335,0,108029,715398,715398,662526,0,0,0,0,0,0,52872,0,92.60942850000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,7.39057140000000000000,0.00000000000000000000,1374212,107360,-2868261,4.32818700000000000000,0.14784780000000000000,0.00000000000000000000,0.00000000000000000000,0.15851300000000000000,0.06923280000000000000,3.91280750000000000000,0.00000000000000000000,0.03978570000000000000,Y,0.26347190000000000000,0.26347190000000000000,0.50610480000000000000,7.81247720000000000000,-1.05634400000000000000,0.03536742300000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,3,49708,3,63336,2,12.100,1,6.800,4,7.300,Y,,Y,N,715398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662526,0,0,0,0,0,0,52872,0,715398,0,0,0,0,0,0,0,0,0,0,0.00240000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00020000000000000000,0.00000000000000000000,0.00260000000000000000,"November 20, 2023"
278,2825,2021,941044474,Adventist Health Lodi Memorial,Y,2,Lodi Memorial Hospital Association Inc,975 S Fairmont Avenue,Lodi,CA,95240,261850397,266505046,36680447,583545,22741407,0,555334,382969,12332015,0,85177,11328,11328,0,0,0,0,0,0,11328,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1285269,175346,-1768193,14.00816930000000000000,0.22285430000000000000,8.68488540000000000000,0.00000000000000000000,0.21208060000000000000,0.14625480000000000000,4.70956510000000000000,0.00000000000000000000,0.03252880000000000000,Y,0.00432610000000000000,0.00432610000000000000,0.49084090000000000000,13.64274710000000000000,-0.67526840000000000000,1.74646855000000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,51816,4,70685,3,13.900,2,8.200,4,8.700,Y,,Y,N,11328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11328,0,0,11328,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
279,2837,2021,951816005,Beverly Hospital,N,1,Beverly Community Hospital Association,309 West Beverly Boulevard,Montebello,CA,90640,179072472,174666870,18544532,1211345,11222009,0,277607,1452637,4380934,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,10685860,0,-9056161,10.35588090000000000000,0.67645510000000000000,6.26674150000000000000,0.00000000000000000000,0.15502490000000000000,0.81120060000000000000,2.44645860000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,5.96733810000000000000,0.00000000000000000000,-5.05726020000000000000,2.03452656700000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,68272,4,75624,3,13.200,3,11.100,4,8.900,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
280,2849,2021,951644042,Torrance Memorial Medical Center,N,1,Torrance Memorial Medical Center,3330 Lomita Boulevard,Torrance,CA,90505,769359648,838380177,40181065,5810382,27145346,0,2941026,1845178,2183898,0,255235,130347,130347,0,0,30117,0,0,0,100230,0,0,0.00000000000000000000,0.00000000000000000000,23.10524980000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,76.89475010000000000000,0.00000000000000000000,0.00000000000000000000,8658882,1966356,-94221429,5.22266340000000000000,0.75522310000000000000,3.52830380000000000000,0.00000000000000000000,0.38226930000000000000,0.23983290000000000000,0.28385910000000000000,0.00000000000000000000,0.03317490000000000000,Y,0.01694220000000000000,0.01694220000000000000,1.12546600000000000000,22.70912110000000000000,-12.24673390000000000000,4.56113368800000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,68272,4,75624,3,13.200,3,11.100,4,8.900,Y,,Y,N,130347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30117,0,0,0,100230,0,0,130347,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,0.00000000000000000000,0.00000000000000000000,0.00020000000000000000,"November 20, 2023"
281,2861,2021,946050274,Barton Memorial Hospital,N,1,Barton Healthcare System,PO Box 9578,South Lake Tahoe,CA,96158,206450241,228598112,5000165,1315884,0,2683735,798462,202084,0,0,0,2713855,2713855,0,0,146684,0,0,897899,1133934,535338,0,0.00000000000000000000,0.00000000000000000000,5.40500500000000000000,0.00000000000000000000,0.00000000000000000000,33.08573960000000000000,41.78314610000000000000,19.72610910000000000000,0.00000000000000000000,897184,0,-6991220,2.42197100000000000000,0.63738550000000000000,0.00000000000000000000,1.29994270000000000000,0.38675760000000000000,0.09788500000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Y,1.31453220000000000000,1.31453220000000000000,0.43457630000000000000,0.00000000000000000000,-3.38639460000000000000,3.99743639900000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,72662,4,87792,1,8.400,1,6.200,4,5.700,Y,,Y,N,2713855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146684,0,0,1044347,1838338,535338,0,3564707,0,0,0,0,0,146448,704404,0,0,850852,0.00000000000000000000,0.00000000000000000000,0.00070000000000000000,0.00000000000000000000,0.00000000000000000000,0.00430000000000000000,0.00550000000000000000,0.00260000000000000000,0.00000000000000000000,0.01310000000000000000,"November 20, 2023"
282,2873,2021,510216589,Providence Lttl Co Mary Mc Torrance,Y,4,Providence Health System - So California,1801 Lind Ave Sw Attn Tax Dept,Renton,WA,98057,1980074626,1880090555,180050809,19496798,122927409,0,17722334,8210946,0,0,11693322,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,-111926939,9.09313240000000000000,0.98464960000000000000,6.20822100000000000000,0.00000000000000000000,0.89503360000000000000,0.41467860000000000000,0.00000000000000000000,0.00000000000000000000,0.59054950000000000000,,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-5.65266260000000000000,3.78519981600000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,68272,4,75624,3,13.200,3,11.100,4,8.900,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
283,2885,2021,952413596,Goleta Valley Cottage Hospital,N,1,Goleta Valley Cottage Hospital,PO BOX 689 Attn Finance Dept,Santa Barbara,CA,93102,89216164,113157156,9930789,2148351,3638866,0,3065287,322228,28571,0,727486,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,-6632925,11.13115440000000000000,2.40802880000000000000,4.07870700000000000000,0.00000000000000000000,3.43579780000000000000,0.36117670000000000000,0.03202440000000000000,0.00000000000000000000,0.81541950000000000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-7.43466730000000000000,1.39667344900000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,67879,4,86136,2,10.500,3,12.000,4,5.800,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
284,2897,2021,942823538,Marinhealth Medical Center,N,1,Marin General Hospital,250 Bon Air Road,Greenbrae,CA,94904,493034731,493661152,79102086,973310,0,46409947,585135,2310587,0,0,28823107,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,7155720,1369902,-42623911,16.04391760000000000000,0.19741200000000000000,0.00000000000000000000,9.41311920000000000000,0.11868020000000000000,0.46864580000000000000,0.00000000000000000000,0.00000000000000000000,5.84606010000000000000,,0.00000000000000000000,0.00000000000000000000,1.45136220000000000000,19.14415320000000000000,-8.64521460000000000000,1.49385265700000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,145575,4,127601,1,6.000,1,5.300,3,4.500,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
285,2909,2021,941458282,Northbay Hospital Group,Y,2,Northbay Healthcare Group,1200 B Gale Wilson Boulevard,Fairfield,CA,94533,692479982,685543580,104595227,32471743,71143132,0,980352,0,0,0,0,213004,213004,91785,62079,32140,0,0,0,0,27000,0,43.09074000000000000000,29.14452310000000000000,15.08891850000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,12.67581820000000000000,0.00000000000000000000,53073586,7987574,-60814758,15.10444050000000000000,4.68919590000000000000,10.27367340000000000000,0.00000000000000000000,0.14157110000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Y,0.03075950000000000000,0.03075950000000000000,7.66427720000000000000,15.04999860000000000000,-8.78216830000000000000,105.69150162300000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,58688,4,83678,1,9.300,1,6.000,4,7.500,Y,,Y,N,213004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91785,62079,32140,0,0,0,0,27000,0,213004,0,0,0,0,0,0,0,0,0,0,0.00010000000000000000,0.00010000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00020000000000000000,"November 20, 2023"
286,2921,2021,956006469,Citrus Valley Medical Center-Qv Campus,N,1,Emanate Health Medical Center,140 W College Street PO Box 6108,Covina,CA,91722,523968219,549506541,18805644,5199018,11389638,0,1472986,737002,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,11311487,0,3074585,3.58908100000000000000,0.99223910000000000000,2.17372680000000000000,0.00000000000000000000,0.28112120000000000000,0.14065770000000000000,0.00133590000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,2.15881160000000000000,0.00000000000000000000,0.58678840000000000000,7.48251952600000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,68272,4,75624,3,13.200,3,11.100,4,8.900,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
287,2933,2021,956006469,Emanate Health Medical Center,N,1,Emanate Health Medical Center,140 W College Street PO Box 6108,Covina,CA,91722,523968219,549506541,18805644,5199018,11389638,0,1472986,737002,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,11311487,0,3074585,3.58908100000000000000,0.99223910000000000000,2.17372680000000000000,0.00000000000000000000,0.28112120000000000000,0.14065770000000000000,0.00133590000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,2.15881160000000000000,0.00000000000000000000,0.58678840000000000000,7.48251952600000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,68272,4,75624,3,13.200,3,11.100,4,8.900,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
